,ID_CLIENT,ORIGINE_LEAD,SOURCE_LEAD,NIVEAU_LEAD,QUALITE_LEAD,CONTACT_PAR_MAIL,CONTACT_PAR_TELEPHONE,STATUT_ACTUEL,CONVERTI,NB_VISITES,DUREE_SUR_SITEWEB,NB_PAGES_VUES_PAR_VISITE,DERNIERE_ACTIVITE,DERNIERE_ACTIVITE_NOTABLE,PAYS,VILLE,SPECIALISATION,TAGS,INDEX_ACTIVITE,INDEX_PROFIL,SCORE_ACTIVITE,SCORE_PROFIL,ANNONCE_VUE,MAGAZINE,ARTICLE_JOURNAL,FORUM,JOURNAUX,PUB_DIGITALE,RECOMMANDATION,Comment avez-vous entendu parler de nous ?,Souhaites-tu recevoir plus d'infos sur notre cours ?,Souhaites-tu recevoir des mises à jour sur nos programmes ?,Souhaites-tu recevoir des mises à jour par message privé ?,Souhaites-tu payer par chèque ?,Souhaites-tu recevoir une copie de notre livre blanc ?,PREDICTED_PROBABILITY,PREDICTION
3644,597273,Soumission landing page,Organic Search,,,Non,Non,,0,7.0,339,3.5,SMS envoyé,Modifié,India,Mumbai,Travel and Tourism,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.4867708449647424,0
3645,600755,API,Olark Chat,Select,Pas sur,Non,Non,Sans emploi,0,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Désactivé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.041104690257504496,0
3646,595176,Soumission landing page,Google,Select,Pas sur,Non,Non,Sans emploi,0,3.0,135,1.5,SMS envoyé,SMS envoyé,India,Autres villes,Operations Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.04251892286272928,0
3647,659050,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,702,2.0,Email ouvert,Email ouvert,India,Autres villes,Hospitality Management,Ne pas suivre de formation continue,Moyen,Moyen,14.0,13.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.06282908612255514,0
3648,655496,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,4.0,1357,4.0,SMS envoyé,Modifié,India,Thane et sa périphérie,IT Projects Management,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,14.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9945228092752286,1
3649,653637,API,Olark Chat,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Occupé,Moyen,Moyen,13.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.18450838397635172,0
3650,624649,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
3651,624147,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,3.0,963,3.0,Email ouvert,Modifié,India,Mumbai,Supply Chain Management,Fermé,Moyen,Elevé,15.0,20.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.9889594653359054,1
3652,589142,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,3.0,1679,1.5,Formulaire soumis sur le site,Modifié,India,Mumbai,Finance Management,Perdu au profit d'un concurrent,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9718678114010041,1
3653,657117,API,Referral Sites,Select,,Non,Non,Sans emploi,0,6.0,866,3.0,Email ouvert,Email ouvert,United Kingdom,Select,Select,Appelé,Moyen,Moyen,14.0,13.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.024458071436276464,0
3654,618407,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Page visitée sur le site,Page visitée sur le site,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.05986326325728164,0
3655,622653,API,Google,,,Non,Non,,1,3.0,886,1.5,Page visitée sur le site,Modifié,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.1621186875843787,0
3656,637140,API,Google,,,Non,Non,,0,6.0,430,3.0,Page visitée sur le site,Page visitée sur le site,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.0984503753729769,0
3657,589546,API,Olark Chat,Select,,Non,Non,Sans emploi,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.38268274985439954,0
3658,648999,API,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,4.0,1394,4.0,Email ouvert,Email ouvert,India,Select,Marketing Management,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9768493945115743,1
3659,602733,API,Google,,,Non,Non,,0,3.0,122,3.0,Page visitée sur le site,Modifié,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.0690790227213525,0
3660,607656,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,85,2.0,Email ouvert,Email ouvert,India,Mumbai,E-COMMERCE,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Réseaux sociaux,Non,Non,Non,Non,Non,0.009324575596070852,0
3661,586175,Soumission landing page,Google,Autre leads,Peu pertinent,Non,Non,Professionnel en activité,0,6.0,1353,6.0,Email ouvert,Modifié,India,Mumbai,"Banking, Investment And Insurance",Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.9874268299224912,1
3662,640384,API,Organic Search,Select,,Non,Non,Sans emploi,0,3.0,236,1.5,Email ouvert,Modifié,India,Select,Select,En contact avec un concurrent,Faible,Moyen,10.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.1560513306859507,0
3663,629232,Soumission landing page,Google,,,Non,Non,,0,4.0,1316,4.0,SMS envoyé,SMS envoyé,India,Mumbai,IT Projects Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.7636214520540119,1
3664,632666,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
3665,589077,Soumission landing page,Direct Traffic,,,Oui,Non,,0,2.0,85,2.0,Email rejeté,Email rejeté,India,Mumbai,"Banking, Investment And Insurance",,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.0242628331520467,0
3666,616074,Soumission landing page,Direct Traffic,Select,Pas du tout pertinent,Oui,Non,Sans emploi,0,16.0,247,1.45,Page visitée sur le site,Page visitée sur le site,United States,Autres villes de Maharashtra,"Banking, Investment And Insurance",Mauvais numéro,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.015631454140251765,0
3667,587507,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,A cliqué sur le lien dans le mail,A cliqué sur le lien dans le mail,,,,,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07407423781816608,0
3668,584774,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,7.0,1721,3.5,SMS envoyé,SMS envoyé,India,Mumbai,Business Administration,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9965236117731493,1
3669,628482,Formulaire Lead Add,Reference,Select,Très pertinent,Non,Non,Sans emploi,1,1.0,1054,1.0,Email ouvert,Email ouvert,India,Mumbai,Operations Management,Fermé,Moyen,Elevé,14.0,19.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9940497673579844,1
3670,614623,Soumission landing page,Organic Search,Select,,Non,Non,Sans emploi,0,5.0,345,2.5,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,Marketing Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.17491661343372447,0
3671,580275,API,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,0,2.0,517,2.0,SMS envoyé,SMS envoyé,India,Select,Select,Désactivé,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.05926920585447284,0
3672,618845,API,Direct Traffic,Select,,Non,Non,Sans emploi,0,1.0,1075,1.0,Converti en lead,Modifié,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.008134805861350493,0
3673,596809,Soumission landing page,Google,,,Non,Non,,0,6.0,1259,2.0,SMS envoyé,Modifié,India,Thane et sa périphérie,"Banking, Investment And Insurance",,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.7504728613712777,1
3674,660180,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,4.0,287,2.0,Email ouvert,Email ouvert,India,Mumbai,Marketing Management,Appelé,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.009076942449388418,0
3675,591805,Soumission landing page,Google,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Etudiant,0,2.0,418,2.0,A cliqué sur le lien dans le mail,Modifié,India,Mumbai,Human Resource Management,Déjà un étudiant,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.0026044927354051187,0
3676,635377,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
3677,604722,Soumission landing page,Direct Traffic,,,Oui,Non,,0,5.0,1400,5.0,Page visitée sur le site,Modifié,United Kingdom,Mumbai,IT Projects Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.2693787581635844,0
3678,623095,Soumission landing page,Google,,,Non,Non,,0,4.0,34,4.0,Conversation Chat,Modifié,India,Mumbai,"Banking, Investment And Insurance",,,,,,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.04807587863170348,0
3679,642430,Soumission landing page,Direct Traffic,,,Non,Non,,0,2.0,199,2.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Marketing Management,,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.15003581853415437,0
3680,627274,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,3.0,407,3.0,Email ouvert,Email ouvert,India,Mumbai,Operations Management,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.025947467075155804,0
3681,626041,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.1208984605993899,0
3682,589724,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,1,2.0,79,2.0,SMS envoyé,SMS envoyé,India,Autres villes,"Banking, Investment And Insurance",Occupé,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.5944077357343361,1
3683,641140,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,4.0,51,4.0,Email ouvert,Email ouvert,India,Mumbai,Supply Chain Management,Appelé,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.008788355287203151,0
3684,651736,API,Google,,,Non,Non,,0,1.0,258,1.0,Converti en lead,Modifié,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.04565616560253823,0
3685,632338,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,3.0,797,3.0,Email ouvert,Modifié,India,Autres villes,Marketing Management,En contact avec un concurrent,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.35615781546950903,0
3686,657311,API,Google,,,Non,Non,,0,10.0,11,10.0,A cliqué sur le lien dand le navigateur,Modifié,India,,,,Faible,Moyen,8.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.15409914348106238,0
3687,607266,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,231,2.0,Page visitée sur le site,Modifié,India,Mumbai,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.005206634461199108,0
3688,659170,API,Google,Select,,Non,Non,Sans emploi,0,2.0,1218,2.0,Conversation Chat,Modifié,India,Select,Select,Intéressé par d'autres cours,Faible,Moyen,11.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.033185129032661104,0
3689,630727,Soumission landing page,Direct Traffic,,,Non,Non,,0,4.0,1095,4.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Marketing Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.7100055942276176,1
3690,618915,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Email ouvert,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.1208984605993899,0
3691,611906,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Conversation Chat,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
3692,651443,API,Organic Search,,,Non,Non,,1,5.0,1092,5.0,A eu une conversation téléphonique,Modifié,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.4141635139950878,0
3693,583760,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Professionnel en activité,1,4.0,417,4.0,Formulaire soumis sur le site,Modifié,India,Mumbai,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.9416296625144188,1
3694,656126,API,Organic Search,Select,Pas du tout pertinent,Non,Non,Sans emploi,1,4.0,1341,2.0,Email ouvert,Email ouvert,India,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.020396185570916363,0
3695,586397,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,5.0,947,5.0,Page visitée sur le site,Modifié,India,Thane et sa périphérie,Business Administration,Numéro invalide,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.17278333495429796,0
3696,582675,Soumission landing page,Direct Traffic,Lead potentiel,,Non,Non,Sans emploi,0,3.0,325,3.0,Email ouvert,Modifié,India,Mumbai,Finance Management,Intéressé par d'autres cours,Moyen,Elevé,13.0,20.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.03083767174467424,0
3697,580198,API,Olark Chat,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,7.0,1516,3.5,Email ouvert,Email ouvert,India,Autres villes,Finance Management,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9800690763890373,1
3698,607232,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
3699,631431,Soumission landing page,Google,Lead potentiel,Pas sur,Non,Non,Sans emploi,1,4.0,1344,4.0,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,Marketing Management,Occupé,,,,,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.6137928420632159,1
3700,617000,API,Google,Select,,Non,Non,Sans emploi,0,2.0,52,2.0,SMS envoyé,SMS envoyé,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.03911470039793684,0
3701,582756,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Professionnel en activité,1,4.0,1146,2.0,Email ouvert,Email ouvert,United States,Mumbai,IT Projects Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9837594888639777,1
3702,592370,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,SMS envoyé,Modifié,,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.38268274985439954,0
3703,613343,Soumission landing page,Direct Traffic,Autre leads,Peu pertinent,Non,Non,Professionnel en activité,1,2.0,1321,2.0,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9869185953440917,1
3704,628181,API,Google,,,Non,Non,,0,2.0,71,2.0,Email ouvert,Email ouvert,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.13068840932509043,0
3705,583251,API,Google,,,Non,Non,,0,1.0,1183,1.0,Converti en lead,Modifié,India,,,,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.13244074390079763,0
3706,616347,API,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,3.0,382,3.0,SMS envoyé,SMS envoyé,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.057080657647075574,0
3707,601448,Soumission landing page,Organic Search,,,Non,Non,,1,10.0,1205,2.5,SMS envoyé,SMS envoyé,Singapore,Autres villes métropolitaines,Operations Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.7375739881363602,1
3708,614924,Soumission landing page,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,3.0,170,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Supply Chain Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Réseaux sociaux,Non,Non,Non,Non,Non,0.9761696462496803,1
3709,626318,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,5.0,108,5.0,Email ouvert,Modifié,United States,Mumbai,IT Projects Management,Perdu au profit d'un concurrent,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9055755197463558,1
3710,622726,API,Google,,,Non,Non,,0,2.0,344,2.0,Email ouvert,Modifié,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.1747356486194421,0
3711,583831,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,SMS envoyé,SMS envoyé,,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.38268274985439954,0
3712,599501,Formulaire Lead Add,Reference,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,,266,,,Modifié,,Mumbai,Supply Chain Management,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9878382139198353,1
3713,623730,Soumission landing page,Direct Traffic,,,Non,Non,,0,4.0,266,4.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Supply Chain Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.16107190340582533,0
3714,585336,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,5.0,396,1.67,Email ouvert,Email ouvert,India,Mumbai,Finance Management,Intéressé par d'autres cours,Faible,Elevé,12.0,18.0,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.03361365308701094,0
3715,653430,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Numéro invalide,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.1208984605993899,0
3716,638078,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,317,2.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Operations Management,Appelé,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.012435230463672797,0
3717,647689,Soumission landing page,Direct Traffic,Autre leads,Pas sur,Non,Non,Sans emploi,1,4.0,1267,4.0,Page visitée sur le site,Page visitée sur le site,India,Autres villes,Marketing Management,Occupé,Elevé,Moyen,16.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.4005150422176513,0
3718,596816,Soumission landing page,Organic Search,Select,,Non,Non,Sans emploi,0,17.0,1439,3.4,Page visitée sur le site,Page visitée sur le site,France,Autres villes,Rural and Agribusiness,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.02326502622364528,0
3719,596654,API,Organic Search,Select,,Non,Non,Sans emploi,1,3.0,235,1.5,SMS envoyé,Modifié,India,Select,Select,Perdu au profit d'un concurrent,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9806562771858597,1
3720,587309,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,1,10.0,1250,10.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Operations Management,Occupé,Elevé,Elevé,16.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.8642610006705864,1
3721,589488,Soumission landing page,Google,Select,Pas sur,Non,Non,Sans emploi,1,2.0,1044,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Media and Advertising,Occupé,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.8309999509098455,1
3722,596270,API,Olark Chat,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Appelé,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.028000174090888806,0
3723,603274,Soumission landing page,Google,Select,Très pertinent,Non,Non,Sans emploi,1,8.0,150,2.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Oui,0.9923803023644147,1
3724,593977,API,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,2.0,79,2.0,Conversation Chat,Conversation Chat,India,Select,Select,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.00801968338317675,0
3725,601680,Formulaire Lead Add,Reference,Lead potentiel,,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Email ouvert,,Mumbai,Select,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9475975614345945,1
3726,609296,Soumission landing page,Direct Traffic,,,Oui,Non,,0,2.0,195,2.0,Email rejeté,Modifié,India,Mumbai,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Publicité,Non,Non,Non,Non,Non,0.02775311810695236,0
3727,632368,API,Google,,,Oui,Non,,0,1.0,255,1.0,Email rejeté,Modifié,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.029857802116774083,0
3728,588589,Soumission landing page,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,6.0,1069,2.0,SMS envoyé,SMS envoyé,Hong Kong,Mumbai,Marketing Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Oui,0.9975814849005855,1
3729,645640,Soumission landing page,Organic Search,Select,,Non,Non,Sans emploi,1,4.0,1121,4.0,SMS envoyé,SMS envoyé,India,Select,Supply Chain Management,,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.7166746506354944,1
3730,595488,Soumission landing page,Organic Search,Autre leads,Pas sur,Non,Non,Sans emploi,0,6.0,288,3.0,SMS envoyé,SMS envoyé,,Autres villes métropolitaines,Supply Chain Management,Désactivé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.05795494433908795,0
3731,584266,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,6.0,68,6.0,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,Finance Management,Intéressé par d'autres cours,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.022156963717744133,0
3732,614067,Formulaire Lead Add,Reference,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9706714086722792,1
3733,617520,Formulaire Lead Add,,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9706714086722792,1
3734,653652,API,Organic Search,,,Oui,Non,,0,4.0,489,2.0,Conversation Chat,Modifié,India,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.08204018251302528,0
3735,622363,API,Google,Select,,Non,Non,Sans emploi,1,2.0,145,1.0,SMS envoyé,SMS envoyé,India,Select,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.4264656240041427,0
3736,588240,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
3737,589781,Soumission landing page,Direct Traffic,Select,Pas du tout pertinent,Non,Non,Sans emploi,0,1.0,186,1.0,Converti en lead,Modifié,India,Mumbai,Operations Management,Déjà un étudiant,Elevé,Elevé,16.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.0008438146713130234,0
