,ID_CLIENT,ORIGINE_LEAD,SOURCE_LEAD,NIVEAU_LEAD,QUALITE_LEAD,CONTACT_PAR_MAIL,CONTACT_PAR_TELEPHONE,STATUT_ACTUEL,CONVERTI,NB_VISITES,DUREE_SUR_SITEWEB,NB_PAGES_VUES_PAR_VISITE,DERNIERE_ACTIVITE,DERNIERE_ACTIVITE_NOTABLE,PAYS,VILLE,SPECIALISATION,TAGS,INDEX_ACTIVITE,INDEX_PROFIL,SCORE_ACTIVITE,SCORE_PROFIL,ANNONCE_VUE,MAGAZINE,ARTICLE_JOURNAL,FORUM,JOURNAUX,PUB_DIGITALE,RECOMMANDATION,Comment avez-vous entendu parler de nous ?,Souhaites-tu recevoir plus d'infos sur notre cours ?,Souhaites-tu recevoir des mises à jour sur nos programmes ?,Souhaites-tu recevoir des mises à jour par message privé ?,Souhaites-tu payer par chèque ?,Souhaites-tu recevoir une copie de notre livre blanc ?,PREDICTED_PROBABILITY,PREDICTION
3678,623095,Soumission landing page,Google,,,Non,Non,,0,4.0,34,4.0,Conversation Chat,Modifié,India,Mumbai,"Banking, Investment And Insurance",,,,,,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.06005035638146408,0
3679,642430,Soumission landing page,Direct Traffic,,,Non,Non,,0,2.0,199,2.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Marketing Management,,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.034126985287584385,0
3680,627274,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,3.0,407,3.0,Email ouvert,Email ouvert,India,Mumbai,Operations Management,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.05197900604272328,0
3681,626041,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07310637688220295,0
3682,589724,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,1,2.0,79,2.0,SMS envoyé,SMS envoyé,India,Autres villes,"Banking, Investment And Insurance",Occupé,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.6457468499412504,1
3683,641140,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,4.0,51,4.0,Email ouvert,Email ouvert,India,Mumbai,Supply Chain Management,Appelé,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.06995634606793938,0
3684,651736,API,Google,,,Non,Non,,0,1.0,258,1.0,Converti en lead,Modifié,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.018165537671568446,0
3685,632338,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,3.0,797,3.0,Email ouvert,Modifié,India,Autres villes,Marketing Management,En contact avec un concurrent,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.22455729650745682,0
3686,657311,API,Google,,,Non,Non,,0,10.0,11,10.0,A cliqué sur le lien dand le navigateur,Modifié,India,,,,Faible,Moyen,8.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.08108285799425995,0
3687,607266,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,231,2.0,Page visitée sur le site,Modifié,India,Mumbai,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.037942298750927285,0
3688,659170,API,Google,Select,,Non,Non,Sans emploi,0,2.0,1218,2.0,Conversation Chat,Modifié,India,Select,Select,Intéressé par d'autres cours,Faible,Moyen,11.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.044417780016592426,0
3689,630727,Soumission landing page,Direct Traffic,,,Non,Non,,0,4.0,1095,4.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Marketing Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9199040956936816,1
3690,618915,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Email ouvert,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07310637688220295,0
3691,611906,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Conversation Chat,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07307185622589857,0
3692,651443,API,Organic Search,,,Non,Non,,1,5.0,1092,5.0,A eu une conversation téléphonique,Modifié,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.804618750376887,1
3693,583760,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Professionnel en activité,1,4.0,417,4.0,Formulaire soumis sur le site,Modifié,India,Mumbai,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.9285570602892319,1
3694,656126,API,Organic Search,Select,Pas du tout pertinent,Non,Non,Sans emploi,1,4.0,1341,2.0,Email ouvert,Email ouvert,India,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.07258421926792222,0
3695,586397,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,5.0,947,5.0,Page visitée sur le site,Modifié,India,Thane et sa périphérie,Business Administration,Numéro invalide,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.06507254198933861,0
3696,582675,Soumission landing page,Direct Traffic,Lead potentiel,,Non,Non,Sans emploi,0,3.0,325,3.0,Email ouvert,Modifié,India,Mumbai,Finance Management,Intéressé par d'autres cours,Moyen,Elevé,13.0,20.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.024212447718053944,0
3697,580198,API,Olark Chat,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,7.0,1516,3.5,Email ouvert,Email ouvert,India,Autres villes,Finance Management,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.928958563706077,1
3698,607232,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07307185622589857,0
3699,631431,Soumission landing page,Google,Lead potentiel,Pas sur,Non,Non,Sans emploi,1,4.0,1344,4.0,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,Marketing Management,Occupé,,,,,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.949981880434378,1
3700,617000,API,Google,Select,,Non,Non,Sans emploi,0,2.0,52,2.0,SMS envoyé,SMS envoyé,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.04902998140844186,0
3701,582756,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Professionnel en activité,1,4.0,1146,2.0,Email ouvert,Email ouvert,United States,Mumbai,IT Projects Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9225183863160145,1
3702,592370,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,SMS envoyé,Modifié,,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.9207222860500742,1
3703,613343,Soumission landing page,Direct Traffic,Autre leads,Peu pertinent,Non,Non,Professionnel en activité,1,2.0,1321,2.0,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9208514286439593,1
3704,628181,API,Google,,,Non,Non,,0,2.0,71,2.0,Email ouvert,Email ouvert,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.05282991055279504,0
3705,583251,API,Google,,,Non,Non,,0,1.0,1183,1.0,Converti en lead,Modifié,India,,,,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07172517511706936,0
3706,616347,API,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,3.0,382,3.0,SMS envoyé,SMS envoyé,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.046464231572252095,0
3707,601448,Soumission landing page,Organic Search,,,Non,Non,,1,10.0,1205,2.5,SMS envoyé,SMS envoyé,Singapore,Autres villes métropolitaines,Operations Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.944815035385403,1
3708,614924,Soumission landing page,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,3.0,170,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Supply Chain Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Réseaux sociaux,Non,Non,Non,Non,Non,0.9277794091008535,1
3709,626318,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,5.0,108,5.0,Email ouvert,Modifié,United States,Mumbai,IT Projects Management,Perdu au profit d'un concurrent,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9268063829179113,1
3710,622726,API,Google,,,Non,Non,,0,2.0,344,2.0,Email ouvert,Modifié,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03189085331415241,0
3711,583831,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,SMS envoyé,SMS envoyé,,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.9207222860500742,1
3712,599501,Formulaire Lead Add,Reference,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,,266,,,Modifié,,Mumbai,Supply Chain Management,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9357776103048611,1
3713,623730,Soumission landing page,Direct Traffic,,,Non,Non,,0,4.0,266,4.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Supply Chain Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.031235594605842836,0
3714,585336,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,5.0,396,1.67,Email ouvert,Email ouvert,India,Mumbai,Finance Management,Intéressé par d'autres cours,Faible,Elevé,12.0,18.0,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.023424948715525355,0
3715,653430,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Numéro invalide,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.07310637688220295,0
3716,638078,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,317,2.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Operations Management,Appelé,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.023762428911655673,0
3717,647689,Soumission landing page,Direct Traffic,Autre leads,Pas sur,Non,Non,Sans emploi,1,4.0,1267,4.0,Page visitée sur le site,Page visitée sur le site,India,Autres villes,Marketing Management,Occupé,Elevé,Moyen,16.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9520167366977658,1
3718,596816,Soumission landing page,Organic Search,Select,,Non,Non,Sans emploi,0,17.0,1439,3.4,Page visitée sur le site,Page visitée sur le site,France,Autres villes,Rural and Agribusiness,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.03325379711952379,0
3719,596654,API,Organic Search,Select,,Non,Non,Sans emploi,1,3.0,235,1.5,SMS envoyé,Modifié,India,Select,Select,Perdu au profit d'un concurrent,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9207941872070659,1
3720,587309,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,1,10.0,1250,10.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Operations Management,Occupé,Elevé,Elevé,16.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9613343219116062,1
3721,589488,Soumission landing page,Google,Select,Pas sur,Non,Non,Sans emploi,1,2.0,1044,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Media and Advertising,Occupé,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.960167305166768,1
3722,596270,API,Olark Chat,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Appelé,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.07299350697527189,0
3723,603274,Soumission landing page,Google,Select,Très pertinent,Non,Non,Sans emploi,1,8.0,150,2.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Oui,0.9238897651967238,1
3724,593977,API,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,2.0,79,2.0,Conversation Chat,Conversation Chat,India,Select,Select,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.06442518048309176,0
3725,601680,Formulaire Lead Add,Reference,Lead potentiel,,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Email ouvert,,Mumbai,Select,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9309955272742968,1
3726,609296,Soumission landing page,Direct Traffic,,,Oui,Non,,0,2.0,195,2.0,Email rejeté,Modifié,India,Mumbai,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Publicité,Non,Non,Non,Non,Non,0.022709374034867846,0
3727,632368,API,Google,,,Oui,Non,,0,1.0,255,1.0,Email rejeté,Modifié,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.018274656081075463,0
3728,588589,Soumission landing page,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,6.0,1069,2.0,SMS envoyé,SMS envoyé,Hong Kong,Mumbai,Marketing Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Oui,0.9731423286242161,1
3729,645640,Soumission landing page,Organic Search,Select,,Non,Non,Sans emploi,1,4.0,1121,4.0,SMS envoyé,SMS envoyé,India,Select,Supply Chain Management,,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9281851509599011,1
3730,595488,Soumission landing page,Organic Search,Autre leads,Pas sur,Non,Non,Sans emploi,0,6.0,288,3.0,SMS envoyé,SMS envoyé,,Autres villes métropolitaines,Supply Chain Management,Désactivé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.03635904061933007,0
3731,584266,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,6.0,68,6.0,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,Finance Management,Intéressé par d'autres cours,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.06140366831356351,0
3732,614067,Formulaire Lead Add,Reference,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9439173664600929,1
3733,617520,Formulaire Lead Add,,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9439173664600929,1
3734,653652,API,Organic Search,,,Oui,Non,,0,4.0,489,2.0,Conversation Chat,Modifié,India,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03737154929052662,0
3735,622363,API,Google,Select,,Non,Non,Sans emploi,1,2.0,145,1.0,SMS envoyé,SMS envoyé,India,Select,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.5548214234207985,1
3736,588240,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07307185622589857,0
3737,589781,Soumission landing page,Direct Traffic,Select,Pas du tout pertinent,Non,Non,Sans emploi,0,1.0,186,1.0,Converti en lead,Modifié,India,Mumbai,Operations Management,Déjà un étudiant,Elevé,Elevé,16.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.0602876498316693,0
3738,590389,Soumission landing page,Organic Search,,,Non,Non,,0,25.0,188,4.17,SMS envoyé,SMS envoyé,India,Mumbai,"Banking, Investment And Insurance",,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.42751739632038616,0
3739,605218,API,Google,Select,,Oui,Non,Sans emploi,0,2.0,176,2.0,Email rejeté,Modifié,India,Select,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.024734017786399935,0
3740,612679,API,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,6.0,1094,2.0,SMS envoyé,SMS envoyé,India,Select,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9445176118836399,1
3741,646086,API,Google,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,2.0,1165,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9587530991087598,1
3742,582589,Soumission landing page,Google,Autre leads,Pas du tout pertinent,Non,Non,Sans emploi,0,6.0,168,3.0,Email ouvert,Email ouvert,India,Mumbai,Finance Management,Intéressé par un MBA full-time,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.05035071310355004,0
3743,637878,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.06131276719720273,0
3744,637662,Soumission landing page,Google,Lead potentiel,Peu pertinent,Non,Non,Professionnel en activité,1,5.0,1008,5.0,Email ouvert,Modifié,India,Mumbai,Supply Chain Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.9243017286156148,1
3745,636356,Soumission landing page,Direct Traffic,,,Non,Non,,0,5.0,281,5.0,SMS envoyé,Modifié,India,Mumbai,Healthcare Management,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Oui,0.24499482001387676,0
3746,582344,API,Olark Chat,Lead potentiel,,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Déjà un étudiant,Elevé,Moyen,17.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.07204995509377195,0
3747,620627,Soumission landing page,Direct Traffic,Select,Peu pertinent,Oui,Non,Etudiant,0,1.0,233,1.0,Email rejeté,Modifié,India,Mumbai,Select,Ne pas suivre de formation continue,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.05586745359013198,0
3748,599682,Soumission landing page,Organic Search,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,5.0,738,5.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Healthcare Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9363748369177914,1
3749,591521,API,Google,,,Non,Non,,0,2.0,35,1.0,Conversation Chat,Modifié,India,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.059720945642676465,0
3750,629468,API,Organic Search,Select,,Non,Non,Sans emploi,1,4.0,1600,4.0,SMS envoyé,SMS envoyé,India,Select,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9136925236303249,1
3751,643897,Formulaire Lead Add,Reference,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,Modifié,,Select,Human Resource Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,19.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9439173664600929,1
3752,585457,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,6.0,192,6.0,SMS envoyé,SMS envoyé,India,Autres villes,Healthcare Management,Désactivé,Moyen,Moyen,14.0,13.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.04192493188379653,0
3753,631699,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,4.0,639,4.0,SMS envoyé,SMS envoyé,India,Mumbai,International Business,Occupé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.8885770367094153,1
3754,660478,API,Google,Lead potentiel,Pas du tout pertinent,Non,Non,Sans emploi,0,4.0,377,1.33,Page visitée sur le site,Modifié,India,Select,Select,Hésite entre le part-time et full-time,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.013756422154987236,0
3755,594400,API,Google,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Sans emploi,0,3.0,1314,1.5,A cliqué sur le lien dans le mail,A cliqué sur le lien dans le mail,India,Select,Select,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.0699741263151311,0
3756,592414,Soumission landing page,Organic Search,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,3.0,1090,3.0,SMS envoyé,SMS envoyé,India,Autres villes métropolitaines,IT Projects Management,Reviendra après avoir lu le courriel,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.9445308870341579,1
3757,659366,API,Direct Traffic,Select,,Non,Non,Sans emploi,0,5.0,1566,5.0,Converti en lead,Modifié,India,Select,Select,Diplôme en cours,Faible,Moyen,11.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.07960860316992767,0
3758,642295,Soumission landing page,Google,,,Non,Non,,0,4.0,198,4.0,Email ouvert,Email ouvert,India,Thane et sa périphérie,Supply Chain Management,,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.03419776846035536,0
3759,608330,Formulaire Lead Add,Reference,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,,940,,,Modifié,,Mumbai,Marketing Management,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9533077454640467,1
3760,580691,API,Olark Chat,Lead potentiel,Pas du tout pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Déjà un étudiant,Elevé,Moyen,17.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.07311969779870092,0
3761,589352,API,Google,Select,Pas sur,Non,Non,Sans emploi,0,2.0,129,2.0,SMS envoyé,SMS envoyé,India,Select,Select,Occupé,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.6464613251349489,1
3762,582353,Soumission landing page,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,5.0,68,2.5,Injoignable,Modifié,India,Mumbai,Operations Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9230369537164743,1
3763,585388,Soumission landing page,Organic Search,Select,Pourrait être pertinent,Oui,Non,Sans emploi,0,17.0,96,5.67,SMS envoyé,SMS envoyé,Saudi Arabia,Autres villes,Retail Management,Appelé,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.05652777129438636,0
3764,621766,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07307185622589857,0
3765,595189,Soumission landing page,Google,,,Non,Non,,0,5.0,279,2.5,SMS envoyé,Modifié,India,Mumbai,"Banking, Investment And Insurance",,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.24755355858458267,0
3766,628517,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,8.0,1144,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9441870557981172,1
3767,588381,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,2.0,63,2.0,Page visitée sur le site,Modifié,India,Mumbai,Select,Désactivé,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.05015259869339897,0
3768,607239,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,4.0,210,2.0,Email ouvert,Email ouvert,India,Mumbai,Operations Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.02650912012326742,0
3769,653773,API,Google,,,Non,Non,,0,3.0,253,3.0,Email ouvert,Email ouvert,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.031531098038207694,0
