,ID_CLIENT,ORIGINE_LEAD,SOURCE_LEAD,NIVEAU_LEAD,QUALITE_LEAD,CONTACT_PAR_MAIL,CONTACT_PAR_TELEPHONE,STATUT_ACTUEL,CONVERTI,NB_VISITES,DUREE_SUR_SITEWEB,NB_PAGES_VUES_PAR_VISITE,DERNIERE_ACTIVITE,DERNIERE_ACTIVITE_NOTABLE,PAYS,VILLE,SPECIALISATION,TAGS,INDEX_ACTIVITE,INDEX_PROFIL,SCORE_ACTIVITE,SCORE_PROFIL,ANNONCE_VUE,MAGAZINE,ARTICLE_JOURNAL,FORUM,JOURNAUX,PUB_DIGITALE,RECOMMANDATION,Comment avez-vous entendu parler de nous ?,Souhaites-tu recevoir plus d'infos sur notre cours ?,Souhaites-tu recevoir des mises à jour sur nos programmes ?,Souhaites-tu recevoir des mises à jour par message privé ?,Souhaites-tu payer par chèque ?,Souhaites-tu recevoir une copie de notre livre blanc ?,PREDICTED_PROBABILITY,PREDICTION
3969,636435,Soumission landing page,Google,,,Non,Non,,0,6.0,63,6.0,Email ouvert,Modifié,India,Mumbai,Human Resource Management,,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.048640773085373235,0
3970,595774,Soumission landing page,Direct Traffic,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Sans emploi,0,4.0,13,2.0,A cliqué sur le lien dans le mail,A cliqué sur le lien dans le mail,India,Mumbai,Operations Management,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.007213890723263734,0
3971,627593,Soumission landing page,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,6.0,994,1.5,Email ouvert,Email ouvert,India,Autres villes,Human Resource Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.9778747249540632,1
3972,607154,API,Olark Chat,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Operations Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9884140201282965,1
3973,580072,Soumission landing page,Google,,,Non,Non,,0,5.0,180,5.0,Conversation Chat,Modifié,India,Mumbai,Human Resource Management,,Faible,Elevé,12.0,18.0,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.03369689691975892,0
3974,610662,Soumission landing page,Google,Select,Peu pertinent,Non,Non,Sans emploi,1,4.0,981,4.0,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,IT Projects Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9774259821439487,1
3975,646738,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
3976,596113,Soumission landing page,Direct Traffic,Etudiant d'une certaine école,Pas du tout pertinent,Oui,Non,Sans emploi,0,2.0,143,2.0,Page visitée sur le site,Page visitée sur le site,India,Mumbai,Marketing Management,Déjà un étudiant,Faible,Elevé,12.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.007639896028008387,0
3977,614090,Formulaire Lead Add,Reference,Autre leads,Peu pertinent,Non,Non,Professionnel en activité,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Human Resource Management,Ne pas suivre de formation continue,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.10177888916280067,0
3978,614817,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,5.0,1035,2.5,Email ouvert,Email ouvert,India,Autres villes,Supply Chain Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.07361475030439125,0
3979,607141,API,Olark Chat,Autre leads,Pas du tout pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Operations Management,Intéressé par un MBA full-time,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.009062050132326674,0
3980,582396,Soumission landing page,Direct Traffic,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Etudiant,0,2.0,660,2.0,Email ouvert,Email ouvert,India,Mumbai,"Banking, Investment And Insurance",Déjà un étudiant,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.026817279205628406,0
3981,594553,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,3.0,62,3.0,A cliqué sur le lien dans le mail,Modifié,India,Thane et sa périphérie,Human Resource Management,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.014087270051475543,0
3982,583069,Soumission landing page,Google,Lead potentiel,,Non,Non,Sans emploi,1,2.0,1041,2.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,Finance Management,,Moyen,Elevé,14.0,19.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.7584940757872152,1
3983,649259,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,15.0,317,5.0,Email ouvert,Email ouvert,India,Mumbai,Finance Management,Intéressé par d'autres cours,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.01915436512831452,0
3984,594531,Soumission landing page,Direct Traffic,Lead potentiel,Très pertinent,Non,Non,Professionnel en activité,1,2.0,111,2.0,Email ouvert,Email ouvert,India,Mumbai,Healthcare Management,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9727527733716972,1
3985,582751,Soumission landing page,Google,Lead potentiel,,Non,Non,Sans emploi,0,7.0,130,1.4,Email ouvert,Email ouvert,India,Mumbai,Supply Chain Management,Appelé,Moyen,Elevé,13.0,20.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Oui,0.01470108177089155,0
3986,639109,Soumission landing page,Direct Traffic,,,Non,Non,,0,3.0,89,3.0,SMS envoyé,Modifié,India,Mumbai,"Banking, Investment And Insurance",,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.1944849872043302,0
3987,627315,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,2.0,251,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.9409387511930476,1
3988,637203,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
3989,587089,Soumission landing page,Organic Search,Lead potentiel,Peu pertinent,Non,Non,Professionnel en activité,1,9.0,1105,2.25,Email ouvert,Email ouvert,India,Mumbai,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Oui,0.9774259821439487,1
3990,624446,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
3991,625289,Soumission landing page,Google,,,Non,Non,,0,4.0,345,4.0,Formulaire soumis sur le site,Modifié,India,Thane et sa périphérie,IT Projects Management,,Moyen,Moyen,13.0,14.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.03927278800905825,0
3992,604281,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
3993,607134,Soumission landing page,Google,,,Non,Non,,0,2.0,91,2.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.1944849872043302,0
3994,581242,API,Google,,,Non,Non,,0,2.0,284,2.0,Email ouvert,Email ouvert,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.048640773085373235,0
3995,585406,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
3996,584463,API,Olark Chat,Select,Peu pertinent,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Email ouvert,,Mumbai,Select,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9620066463650421,1
3997,638761,Soumission landing page,Google,Select,Pas sur,Non,Non,Sans emploi,0,3.0,264,3.0,Email ouvert,Email ouvert,India,Mumbai,Marketing Management,Appelé,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.01640051429329433,0
3998,636978,API,Google,Select,,Non,Non,Sans emploi,1,2.0,1264,2.0,Email ouvert,Email ouvert,India,Select,Select,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.4383145954420331,0
3999,612223,Soumission landing page,Organic Search,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,13.0,1311,1.86,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9778747249540632,1
4000,637526,API,Google,Select,,Non,Non,Sans emploi,0,2.0,242,2.0,Conversation Chat,Modifié,India,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.014913075124780897,0
4001,581415,Soumission landing page,Direct Traffic,Lead potentiel,,Non,Non,Sans emploi,0,2.0,1425,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Human Resource Management,Mauvais numéro,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.7491629190231026,1
4002,611447,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,2.0,74,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Operations Management,Désactivé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.0276192983509255,0
4003,587955,API,Google,Select,,Non,Non,Sans emploi,1,13.0,1725,3.25,Email ouvert,Email ouvert,India,Select,Select,,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.48322322531106093,0
4004,603461,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
4005,655061,API,Google,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,4.0,913,1.33,Email ouvert,Modifié,United States,Thane et sa périphérie,Select,Reviendra après avoir lu le courriel,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9762608383210692,1
4006,638316,Soumission landing page,Google,Select,,Oui,Non,Sans emploi,0,7.0,720,3.5,Désinscrit,Modifié,India,Mumbai,Supply Chain Management,Désactivé,Faible,Elevé,12.0,18.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.06352837257751727,0
4007,628209,Soumission landing page,Google,Select,,Non,Non,Sans emploi,1,6.0,1169,6.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,"Banking, Investment And Insurance",,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.7584940757872152,1
4008,614902,Formulaire Lead Add,Reference,Select,Très pertinent,Non,Non,Sans emploi,1,0.0,0,0.0,Formulaire soumis sur le site,Modifié,India,Mumbai,Human Resource Management,Fermé,Moyen,Elevé,14.0,19.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9817570939368654,1
4009,602359,Soumission landing page,Direct Traffic,,,Non,Non,,1,2.0,848,2.0,SMS envoyé,Modifié,India,Mumbai,IT Projects Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.7570525414592622,1
4010,607413,API,Google,,,Non,Non,,0,7.0,171,3.5,Page visitée sur le site,Page visitée sur le site,India,Mumbai,Supply Chain Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.03369689691975892,0
4011,649733,Soumission landing page,Direct Traffic,,,Non,Non,,0,3.0,277,3.0,Email ouvert,Email ouvert,Belgium,Thane et sa périphérie,Supply Chain Management,,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.048640773085373235,0
4012,588641,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,1,3.0,984,3.0,A cliqué sur le lien dans le mail,A cliqué sur le lien dans le mail,India,Autres villes,Marketing Management,Perdu au profit d'un concurrent,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9594218259093554,1
4013,636848,API,Olark Chat,Select,,Oui,Non,Sans emploi,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Select,,Faible,Moyen,12.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.03331129549555478,0
4014,609349,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,1,2.0,1449,2.0,SMS envoyé,SMS envoyé,India,Autres villes,Marketing Management,Occupé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9410955843225267,1
4015,646915,Soumission landing page,Direct Traffic,,,Non,Non,,0,2.0,33,2.0,Email ouvert,Email ouvert,China,Mumbai,Marketing Management,,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.048640773085373235,0
4016,656723,Soumission landing page,Google,Lead potentiel,,Non,Non,Sans emploi,0,2.0,43,2.0,Formulaire soumis sur le site,Modifié,India,Mumbai,Finance Management,Intéressé par d'autres cours,Faible,Elevé,12.0,20.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.014913075124780897,0
4017,595743,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Email ouvert,,,,,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.2176401027400519,0
4018,623554,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.04948836030078981,0
4019,621998,Soumission landing page,Organic Search,Select,,Non,Non,Sans emploi,0,6.0,208,6.0,Page visitée sur le site,Modifié,India,Thane et sa périphérie,"Banking, Investment And Insurance",Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.014913075124780897,0
4020,579538,Soumission landing page,Google,,,Non,Non,,1,3.0,499,3.0,SMS envoyé,SMS envoyé,India,Autres villes métropolitaines,Human Resource Management,,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.3405297925886552,0
4021,603515,Soumission landing page,Google,,,Non,Non,,0,2.0,56,2.0,Converti en lead,Modifié,India,Mumbai,Human Resource Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Publicité,Non,Non,Non,Non,Non,0.030449095446490642,0
4022,645370,Formulaire Lead Add,Reference,Lead potentiel,Peu pertinent,Non,Non,Etudiant,1,,186,,,Modifié,,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,20.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.8809665265395855,1
4023,639852,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,4.0,349,4.0,Page visitée sur le site,Page visitée sur le site,India,Mumbai,International Business,Appelé,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.015102309683206415,0
4024,584683,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,1,3.0,1011,3.0,SMS envoyé,Modifié,India,Autres villes métropolitaines,Healthcare Management,Reviendra après avoir lu le courriel,Moyen,Moyen,14.0,13.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9845166930163398,1
4025,637420,API,Organic Search,,,Non,Non,,0,3.0,1182,3.0,Email ouvert,Email ouvert,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.4383145954420331,0
4026,632233,Soumission landing page,Organic Search,Select,,Non,Non,Etudiant,0,3.0,24,3.0,Converti en lead,Modifié,India,Autres villes métropolitaines,Supply Chain Management,Déjà un étudiant,Elevé,Moyen,16.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.013267586101494536,0
4027,588857,API,Google,Select,Pas sur,Non,Non,Sans emploi,0,2.0,660,2.0,Converti en lead,Modifié,India,Select,Select,Diplôme en cours,Faible,Moyen,11.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.07569519823245213,0
4028,607259,API,Organic Search,Select,,Non,Non,Sans emploi,0,2.0,271,2.0,Email ouvert,Email ouvert,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.01470108177089155,0
4029,646522,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,2.0,855,2.0,SMS envoyé,SMS envoyé,India,Autres villes,Supply Chain Management,Reviendra après avoir lu le courriel,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9855514030126308,1
4030,631706,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,2.0,1119,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.985662810526766,1
4031,585688,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
4032,628570,API,Organic Search,,,Non,Non,,0,4.0,135,4.0,Email ouvert,Email ouvert,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.048640773085373235,0
4033,627397,API,Olark Chat,Select,,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.2176401027400519,0
4034,600395,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,3.0,1698,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Supply Chain Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.985684032451092,1
4035,585475,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
4036,597954,Soumission landing page,Direct Traffic,Autre leads,Pas du tout pertinent,Non,Non,Sans emploi,0,2.0,142,2.0,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,Supply Chain Management,Ne pas suivre de formation continue,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.013724472188203938,0
4037,586496,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,9.0,458,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,Appelé,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.04891725403270927,0
4038,599583,Soumission landing page,Direct Traffic,Select,Pas du tout pertinent,Non,Non,Sans emploi,0,2.0,170,2.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,IT Projects Management,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.009718048092137235,0
4039,607916,Soumission landing page,Organic Search,Autre leads,Pourrait être pertinent,Oui,Non,Sans emploi,1,4.0,804,4.0,Désinscrit,Désinscrit,India,Autres villes métropolitaines,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9677562039216056,1
4040,628432,Soumission landing page,Google,,,Non,Non,,0,4.0,60,4.0,Email ouvert,Email ouvert,India,Mumbai,Operations Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.048640773085373235,0
4041,591532,Soumission landing page,Organic Search,Etudiant d'une certaine école,Pas du tout pertinent,Oui,Non,Sans emploi,0,3.0,422,3.0,Email rejeté,Modifié,India,Mumbai,Operations Management,Déjà un étudiant,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.006235346139377637,0
4042,645662,Soumission landing page,Organic Search,Select,,Non,Non,Sans emploi,0,8.0,550,2.67,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Travel and Tourism,Reviendra après avoir lu le courriel,Moyen,Moyen,14.0,14.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.8009291953751146,1
4043,582269,API,Olark Chat,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Select,Déjà un étudiant,Elevé,Moyen,17.0,14.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.007855775185270704,0
4044,601379,API,Organic Search,Select,,Non,Non,Sans emploi,0,3.0,272,3.0,Conversation Chat,Modifié,India,Select,Select,Désactivé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.012301293860813814,0
4045,639585,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,4.0,82,4.0,Page visitée sur le site,Modifié,India,Autres villes métropolitaines,Travel and Tourism,Intéressé par d'autres cours,Moyen,Moyen,14.0,14.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.014913075124780897,0
4046,634320,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,2.0,1138,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Supply Chain Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.985662810526766,1
4047,612248,API,Google,Select,Pas sur,Non,Non,Sans emploi,1,7.0,1522,7.0,SMS envoyé,SMS envoyé,India,Mumbai,Travel and Tourism,Occupé,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9482207507725078,1
4048,593827,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
4049,580010,Soumission landing page,Direct Traffic,Lead potentiel,Pas sur,Oui,Non,Sans emploi,0,2.0,180,2.0,SMS envoyé,SMS envoyé,India,Villes de niveau II,Business Administration,Occupé,Faible,Elevé,12.0,19.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.4868660662220051,0
4050,589038,API,Olark Chat,,,Oui,Non,,0,0.0,0,0.0,Email rejeté,Email rejeté,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.0990921266694011,0
4051,603864,Soumission landing page,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,3.0,126,3.0,SMS envoyé,SMS envoyé,India,Autres villes métropolitaines,IT Projects Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9371641879483045,1
4052,588025,Formulaire Lead Add,Reference,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9884140201282965,1
4053,642963,API,Google,Select,,Non,Non,Sans emploi,0,2.0,11,2.0,Conversation Chat,Modifié,Singapore,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.014913075124780897,0
4054,597945,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.06399215136536622,0
4055,602110,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Email ouvert,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.2176401027400519,0
4056,604428,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,3.0,118,3.0,Email ouvert,Email ouvert,United States,Mumbai,IT Projects Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.01470108177089155,0
4057,637416,Soumission landing page,Google,Autre leads,Pas sur,Non,Non,Sans emploi,0,2.0,1552,2.0,Converti en lead,Modifié,India,Mumbai,Marketing Management,Intéressé par un MBA full-time,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.11663123553802444,0
4058,598851,API,Google,Select,,Non,Non,Sans emploi,0,4.0,120,1.0,Page visitée sur le site,Page visitée sur le site,India,Select,Select,Désactivé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.012301293860813814,0
4059,629721,Soumission landing page,Google,Autre leads,,Non,Non,Sans emploi,0,5.0,97,2.5,Email ouvert,Email ouvert,India,Thane et sa périphérie,Marketing Management,Intéressé par un MBA full-time,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.018969064784043047,0
